user_id,first_name,last_name,gender,birthday,country,preferred_tour_type,budget
1006,Викентий,Ширяев,м,1989-10-28,Беларусь,Семейный,200000
1007,Елизар,Горбачева,м,1987-07-27,Россия,Экскурсионный,690000
1008,Фаина,Терентьева,ж,1996-07-11,Беларусь,Пляжный,140000
1009,Пелагея,Носов,ж,1961-09-30,Россия,Активный,290000
1010,Мария,Рыбаков,м,1959-11-24,Беларусь,Активный,390000
1011,Самсон,Терентьева,ж,1997-09-12,Беларусь,Активный,520000
1012,Надежда,Орехов,ж,1955-03-24,Россия,Активный,160000
1013,Николай,Турова,м,1977-01-03,Беларусь,Экскурсионный,960000
1014,Эрнст,Щукина,ж,1947-05-09,Беларусь,Семейный,990000
1015,Октябрина,Мухина,ж,1991-07-28,Беларусь,Экскурсионный,290000
1016,Павел,Воронова,м,1961-10-05,Россия,Пляжный,510000
1017,Доброслав,Баранова,ж,1966-09-30,Беларусь,Активный,130000
1018,Евдоким,Гурьев,ж,1962-02-06,Беларусь,Пляжный,330000
1019,Галина,Смирнов,м,1986-03-01,Беларусь,Активный,260000
1020,Терентий,Михеева,ж,1998-03-13,Россия,Пляжный,420000
1021,Эраст,Фокина,ж,1963-01-31,Россия,Пляжный,970000
1022,Петр,Щукин,ж,1962-06-22,Россия,Активный,830000
1023,Творимир,Шубин,ж,1945-05-10,Россия,Семейный,70000
1024,Леонид,Молчанов,ж,1979-12-01,Беларусь,Экскурсионный,690000
1025,Матвей,Горшкова,м,1968-03-25,Беларусь,Активный,790000
1026,Ия,Субботина,ж,1945-12-11,Беларусь,Пляжный,940000
1027,Касьян,Устинов,м,1947-02-22,Россия,Активный,640000
1028,Стоян,Степанова,ж,2000-12-07,Россия,Активный,480000
1029,Капитон,Зайцев,м,1971-12-26,Беларусь,Семейный,720000
1030,Всемил,Белоусова,м,2000-12-06,Россия,Пляжный,170000
1031,Владилен,Фокин,ж,2005-01-06,Россия,Семейный,740000
1032,Чеслав,Антонов,м,1946-12-21,Беларусь,Пляжный,360000
1033,Наркис,Журавлева,ж,1956-09-25,Беларусь,Пляжный,10000
1034,Симон,Фомичева,м,1990-03-24,Беларусь,Семейный,660000
1035,Родион,Ильин,ж,1992-06-17,Россия,Пляжный,20000
1036,Оксана,Владимиров,ж,1996-09-13,Беларусь,Экскурсионный,480000
1037,Епифан,Копылов,ж,1992-12-21,Россия,Активный,660000
1038,Арсений,Белоусов,м,2002-09-05,Беларусь,Пляжный,250000
1039,Елисей,Данилова,ж,1987-11-02,Беларусь,Активный,300000
1040,Казимир,Кондратьева,ж,1980-06-13,Беларусь,Пляжный,200000
1041,Аггей,Миронов,ж,1993-12-28,Беларусь,Семейный,320000
1042,Вера,Шашков,м,1948-03-25,Беларусь,Экскурсионный,930000
1043,Мир,Николаева,м,1962-07-24,Беларусь,Экскурсионный,720000
1044,Доброслав,Казакова,ж,1945-02-28,Россия,Семейный,560000
1045,Варвара,Турова,м,1985-02-23,Беларусь,Активный,500000
1046,Ратмир,Фадеева,м,1965-02-21,Россия,Семейный,930000
1047,Касьян,Попова,ж,1991-01-03,Россия,Пляжный,250000
1048,Зиновий,Карпов,м,2010-08-14,Россия,Семейный,220000
1049,Потап,Миронов,ж,2003-10-26,Россия,Семейный,950000
1050,Ефим,Федосеева,ж,1996-06-19,Беларусь,Экскурсионный,280000
1051,Аким,Хохлова,м,1990-05-21,Россия,Активный,430000
1052,Любомир,Филиппов,м,1992-05-14,Беларусь,Экскурсионный,540000
1053,Евграф,Степанова,м,2004-01-26,Россия,Экскурсионный,730000
1054,Иванна,Пономарев,ж,1985-05-11,Россия,Активный,990000
1055,Агафон,Трофимова,м,1970-03-03,Беларусь,Экскурсионный,880000
1056,Орест,Исаков,м,1952-02-05,Россия,Активный,580000
1057,Дементий,Большаков,ж,1984-11-21,Россия,Семейный,340000
1058,Мокей,Зимина,ж,1945-09-29,Россия,Активный,660000
1059,Варлаам,Зиновьев,ж,1957-06-23,Беларусь,Экскурсионный,190000
1060,Нестор,Анисимов,ж,1989-02-11,Россия,Семейный,950000
1061,Савва,Иванов,ж,2006-08-27,Беларусь,Активный,200000
1062,Георгий,Панова,ж,2009-07-25,Беларусь,Семейный,460000
1063,Федот,Воробьева,ж,2005-11-10,Беларусь,Семейный,910000
1064,Лукия,Князев,ж,2007-11-27,Беларусь,Активный,170000
1065,Юлий,Чернова,ж,1985-11-30,Россия,Семейный,950000
1066,Денис,Зимин,м,1974-02-13,Беларусь,Пляжный,960000
1067,Петр,Савина,ж,1957-06-16,Россия,Семейный,410000
1068,Борислав,Уварова,м,1983-03-23,Россия,Активный,730000
1069,Жанна,Антонов,ж,1947-01-05,Россия,Семейный,200000
1070,Ян,Савин,ж,1995-02-26,Беларусь,Активный,610000
1071,Кузьма,Захаров,ж,1949-08-08,Россия,Экскурсионный,50000
1072,Евгений,Баранова,м,2007-07-24,Беларусь,Пляжный,610000
1073,Валерьян,Меркушева,м,1958-07-28,Беларусь,Активный,610000
1074,Эдуард,Хохлов,ж,1952-07-02,Беларусь,Пляжный,810000
1075,Евгений,Кондратьева,м,1987-04-20,Россия,Активный,750000
1076,Данила,Сысоева,м,1976-08-07,Россия,Пляжный,980000
1077,Сигизмунд,Ильин,ж,1958-06-16,Беларусь,Экскурсионный,440000
1078,Василиса,Стрелкова,м,1977-01-03,Россия,Экскурсионный,710000
1079,Варлаам,Авдеев,м,1990-09-07,Россия,Пляжный,620000
1080,Ратмир,Якушева,ж,1973-03-06,Беларусь,Экскурсионный,260000
1081,Пахом,Копылов,м,1967-05-19,Россия,Семейный,660000
1082,Измаил,Копылов,м,1963-09-03,Россия,Экскурсионный,380000
1083,Леонтий,Кононова,ж,1971-09-08,Россия,Экскурсионный,680000
1084,Семен,Исакова,м,2005-01-22,Беларусь,Активный,80000
1085,Фотий,Моисеева,ж,1949-08-23,Беларусь,Экскурсионный,700000
1086,Денис,Савельев,м,1972-02-02,Беларусь,Активный,550000
1087,Пахом,Селиверстов,ж,1948-06-24,Россия,Семейный,120000
1088,Гаврила,Галкин,м,1972-11-18,Россия,Экскурсионный,470000
1089,Тимофей,Панова,м,2007-01-31,Беларусь,Экскурсионный,340000
1090,Константин,Пономарева,ж,1986-08-26,Россия,Активный,260000
1091,Панкрат,Дьячков,м,1973-12-28,Россия,Семейный,900000
1092,Иларион,Кузнецова,м,1955-12-24,Россия,Активный,340000
1093,Григорий,Юдина,м,1981-08-15,Россия,Пляжный,570000
1094,Елена,Ситникова,ж,1971-08-02,Беларусь,Пляжный,490000
1095,Тихон,Андреева,ж,2005-10-29,Россия,Активный,750000
1096,Полина,Веселова,ж,1969-07-17,Беларусь,Активный,860000
1097,Панкрат,Михайлов,ж,1980-02-29,Беларусь,Активный,820000
1098,Денис,Селезнев,ж,1947-11-17,Беларусь,Пляжный,790000
1099,Фотий,Лыткин,ж,1970-04-04,Россия,Пляжный,200000
1100,Анастасия,Моисеева,м,1957-11-09,Россия,Экскурсионный,370000
1101,Федосий,Рогова,м,1965-03-07,Россия,Семейный,670000
1102,Лонгин,Денисов,ж,1989-10-21,Беларусь,Экскурсионный,200000
1103,Софрон,Потапов,м,1964-01-30,Беларусь,Активный,980000
1104,Фадей,Попов,м,1952-04-18,Беларусь,Семейный,500000
1105,Орест,Марков,ж,1954-12-03,Россия,Активный,650000
1106,Кирилл,Русаков,ж,1991-12-07,Беларусь,Активный,300000
1107,Любомир,Субботин,м,2000-01-14,Россия,Активный,630000
1108,Ия,Попова,м,1956-12-03,Россия,Экскурсионный,750000
1109,Самсон,Терентьева,ж,1948-05-08,Россия,Экскурсионный,590000
1110,Эдуард,Кулаков,ж,2010-03-13,Беларусь,Экскурсионный,40000
1111,Ерофей,Савина,м,1955-07-07,Беларусь,Семейный,140000
1112,Максим,Емельянова,м,1990-01-23,Россия,Активный,530000
1113,Ратибор,Жданова,ж,1957-06-23,Россия,Активный,230000
1114,Евпраксия,Одинцова,ж,1965-02-19,Беларусь,Экскурсионный,530000
1115,Дмитрий,Шашков,ж,1985-09-24,Россия,Экскурсионный,300000
1116,Наум,Гусев,ж,1962-01-24,Беларусь,Пляжный,690000
1117,Измаил,Суханова,м,1963-07-02,Беларусь,Активный,480000
1118,Исай,Козлова,м,1951-01-04,Беларусь,Экскурсионный,340000
1119,Кира,Артемьева,ж,1953-09-13,Беларусь,Пляжный,180000
1120,Ананий,Гуляева,ж,2008-09-30,Беларусь,Активный,920000
1121,Василиса,Шестакова,ж,1955-10-22,Беларусь,Экскурсионный,440000
1122,Фока,Агафонов,ж,1975-11-03,Россия,Активный,490000
1123,Фортунат,Носова,м,1969-01-05,Беларусь,Активный,970000
1124,Лора,Сорокин,ж,1980-05-24,Россия,Активный,180000
1125,Натан,Кудряшова,ж,1948-01-11,Россия,Активный,170000
1126,Митофан,Дорофеев,м,1999-06-23,Беларусь,Активный,100000
1127,Синклитикия,Белоусов,м,1971-09-11,Россия,Активный,140000
1128,Радован,Иванова,ж,1958-02-14,Беларусь,Активный,800000
1129,Юлия,Бобылева,ж,1983-08-07,Беларусь,Семейный,50000
1130,Ираида,Дьячков,м,1951-03-22,Беларусь,Активный,440000
1131,Валентина,Маслова,м,1976-01-11,Беларусь,Пляжный,450000
1132,Демид,Савина,ж,2009-12-18,Россия,Активный,870000
1133,Сократ,Бурова,ж,1953-11-13,Россия,Пляжный,40000
1134,Харитон,Данилова,м,1972-01-18,Россия,Активный,920000
1135,Трифон,Титова,м,1977-12-25,Беларусь,Активный,720000
1136,Ладимир,Игнатов,м,1984-03-04,Беларусь,Экскурсионный,20000
1137,Милен,Харитонова,ж,1964-05-22,Россия,Активный,600000
1138,Степан,Баранов,ж,1955-02-05,Россия,Экскурсионный,270000
1139,Ермолай,Логинов,м,1985-12-31,Россия,Семейный,160000
1140,Елизавета,Лазарева,м,1988-11-26,Россия,Активный,510000
1141,Артемий,Фомин,ж,1963-07-11,Россия,Экскурсионный,190000
1142,Федор,Григорьев,ж,1984-07-11,Россия,Пляжный,460000
1143,Аристарх,Матвеев,м,1966-03-22,Россия,Пляжный,90000
1144,Ефрем,Гуляев,ж,1953-01-13,Россия,Активный,130000
1145,Любомир,Князев,ж,1959-12-08,Беларусь,Пляжный,230000
1146,Карп,Федорова,м,1996-10-27,Беларусь,Экскурсионный,180000
1147,Митофан,Семенов,ж,1968-04-05,Беларусь,Активный,990000
1148,Милий,Стрелкова,м,1988-08-24,Беларусь,Экскурсионный,20000
1149,Милий,Кулакова,ж,2000-04-06,Россия,Активный,590000
1150,Платон,Рогова,м,1959-01-27,Россия,Активный,890000
1151,Борислав,Русакова,м,1957-04-11,Беларусь,Семейный,590000
1152,Эрнст,Копылов,ж,2009-12-24,Россия,Семейный,520000
1153,Михаил,Шашкова,ж,1998-04-13,Беларусь,Семейный,570000
1154,Вениамин,Мишин,м,1997-08-30,Беларусь,Семейный,200000
1155,Софрон,Калинина,ж,1966-09-21,Россия,Активный,620000
1156,Иван,Романов,м,2010-05-14,Россия,Семейный,400000
1157,Ипполит,Владимирова,м,1991-07-03,Беларусь,Семейный,180000
1158,Христофор,Емельянова,ж,2008-10-11,Беларусь,Экскурсионный,850000
1159,Демьян,Тарасов,м,1992-12-06,Россия,Экскурсионный,810000
1160,Владлен,Медведев,м,1946-12-08,Россия,Экскурсионный,920000
1161,Иосиф,Агафонов,ж,1955-08-21,Беларусь,Экскурсионный,40000
1162,Рюрик,Андреева,м,1987-04-04,Беларусь,Семейный,710000
1163,Анжелика,Блинова,ж,1945-09-13,Беларусь,Экскурсионный,390000
1164,Евграф,Фомичев,м,1961-02-22,Беларусь,Активный,550000
1165,Поликарп,Кулагина,м,1953-07-05,Россия,Семейный,940000
1166,Кира,Громова,ж,1983-07-03,Россия,Экскурсионный,360000
1167,Елисей,Терентьев,ж,1983-12-30,Беларусь,Экскурсионный,220000
1168,Автоном,Лазарев,ж,1986-06-16,Беларусь,Пляжный,800000
1169,Никифор,Лихачев,м,1960-11-10,Россия,Пляжный,780000
1170,Кир,Кудряшова,м,1978-05-20,Россия,Пляжный,680000
1171,Севастьян,Лапин,м,1999-09-14,Россия,Активный,210000
1172,Всеволод,Кудряшова,ж,1947-02-08,Россия,Семейный,570000
1173,Бронислав,Лобанова,м,1946-08-22,Беларусь,Семейный,60000
1174,Арсений,Никонова,м,1982-12-07,Беларусь,Экскурсионный,400000
1175,Макар,Нестеров,ж,1957-03-21,Россия,Семейный,750000
1176,Зинаида,Макаров,ж,1956-09-11,Россия,Активный,680000
1177,Октябрина,Щукина,м,1978-09-15,Россия,Активный,90000
1178,Добромысл,Никонова,м,2004-01-30,Беларусь,Активный,210000
1179,Аполлинарий,Елисеева,м,1983-06-13,Беларусь,Семейный,290000
1180,Конон,Савин,м,1998-02-09,Россия,Семейный,30000
1181,Евстафий,Кулакова,м,1999-12-31,Беларусь,Семейный,380000
1182,Капитон,Давыдов,ж,1990-06-10,Беларусь,Семейный,290000
1183,Евсей,Куликов,м,1981-06-18,Россия,Экскурсионный,880000
1184,Майя,Зыкова,ж,1987-03-10,Беларусь,Активный,280000
1185,Вышеслав,Владимиров,м,1980-06-25,Беларусь,Активный,120000
1186,Добромысл,Волков,ж,1964-12-04,Россия,Семейный,770000
1187,Модест,Лазарева,м,1976-09-09,Россия,Семейный,320000
1188,Василий,Кузнецова,ж,1970-03-25,Россия,Семейный,670000
1189,Всеслав,Лукин,м,2004-05-07,Беларусь,Пляжный,690000
1190,Алла,Попов,м,1979-03-24,Россия,Экскурсионный,580000
1191,Эммануил,Суханов,м,1949-10-18,Беларусь,Экскурсионный,140000
1192,Анисим,Федосеева,ж,2001-09-27,Россия,Семейный,30000
1193,Поликарп,Шашкова,м,2009-04-30,Беларусь,Семейный,590000
1194,Мартын,Лихачева,ж,1992-07-30,Россия,Активный,120000
1195,Парфен,Чернова,м,1952-08-23,Беларусь,Семейный,910000
1196,Феофан,Моисеева,м,1948-05-30,Беларусь,Активный,480000
1197,Радислав,Костин,ж,1998-08-21,Беларусь,Пляжный,360000
1198,Элеонора,Лыткин,ж,2001-09-07,Россия,Семейный,110000
1199,Анастасия,Меркушев,м,1951-05-09,Беларусь,Пляжный,200000
1200,Виссарион,Аксенов,м,1961-10-11,Беларусь,Активный,770000
1201,Анисим,Кононова,м,1960-07-08,Россия,Активный,740000
1202,Эдуард,Блохина,м,1952-05-17,Россия,Семейный,750000
1203,Маргарита,Никитин,ж,1999-08-07,Россия,Пляжный,70000
1204,Эммануил,Карпов,м,1991-10-23,Беларусь,Пляжный,430000
1205,Лазарь,Соловьева,ж,1999-04-16,Беларусь,Активный,880000
1206,Ростислав,Костина,м,1999-01-15,Беларусь,Семейный,330000
1207,Борислав,Калашникова,м,2003-09-27,Россия,Экскурсионный,960000
1208,Эммануил,Голубев,м,1960-06-24,Россия,Пляжный,270000
1209,Варвара,Фомичев,ж,1988-05-25,Беларусь,Семейный,100000
1210,Олимпий,Мухина,м,1985-07-25,Россия,Пляжный,220000
1211,Потап,Виноградов,м,1978-01-12,Беларусь,Семейный,450000
1212,Лукия,Белов,м,1970-04-07,Россия,Семейный,420000
1213,Парфен,Зыков,ж,1981-10-26,Россия,Активный,720000
1214,Тимур,Зуева,м,2007-10-03,Беларусь,Активный,240000
1215,Вячеслав,Стрелкова,м,1956-05-21,Россия,Экскурсионный,890000
1216,Агап,Петухов,ж,1991-07-27,Россия,Активный,490000
1217,Варфоломей,Дементьева,м,2005-12-07,Россия,Семейный,590000
1218,Евграф,Рябова,м,1975-08-18,Россия,Экскурсионный,320000
1219,Игнатий,Дроздова,м,1980-10-15,Россия,Семейный,100000
1220,Лаврентий,Колобова,ж,1990-03-19,Россия,Пляжный,530000
1221,Валерий,Ефимов,м,2010-11-29,Россия,Активный,990000
1222,Герасим,Пестов,м,1985-04-25,Беларусь,Пляжный,140000
1223,Спартак,Волкова,м,1997-05-14,Россия,Экскурсионный,180000
1224,Христофор,Дьячкова,ж,1971-12-15,Беларусь,Экскурсионный,280000
1225,Орест,Доронин,м,1981-03-27,Россия,Активный,840000
1226,Ермолай,Гуляева,ж,1961-02-10,Россия,Экскурсионный,610000
1227,Аристарх,Лазарев,ж,1972-01-03,Россия,Пляжный,620000
1228,Людмила,Дорофеев,ж,1971-03-29,Беларусь,Активный,240000
1229,Милан,Журавлева,м,1978-12-17,Россия,Активный,480000
1230,Афиноген,Кулакова,м,2011-02-11,Россия,Пляжный,120000
1231,Вячеслав,Зыков,м,1985-10-19,Россия,Экскурсионный,220000
1232,Емельян,Ситников,ж,1951-02-24,Россия,Пляжный,360000
1233,Вышеслав,Шарапова,ж,1946-08-08,Россия,Семейный,620000
1234,Елизавета,Носкова,м,1977-03-05,Россия,Активный,210000
1235,Викторин,Жданов,м,2006-03-15,Россия,Экскурсионный,790000
1236,Евстигней,Мясникова,м,1982-01-14,Беларусь,Пляжный,630000
1237,Николай,Сазонов,ж,1974-09-05,Беларусь,Семейный,160000
1238,Куприян,Рыбаков,ж,2003-10-04,Россия,Семейный,900000
1239,Фирс,Козлова,м,1969-12-19,Россия,Семейный,770000
1240,Агата,Волкова,ж,1995-07-24,Беларусь,Пляжный,930000
1241,Варвара,Гордеева,м,1956-12-16,Россия,Семейный,390000
1242,Максим,Лукина,ж,1979-09-17,Беларусь,Экскурсионный,580000
1243,Эмиль,Силин,м,1946-07-03,Беларусь,Активный,640000
1244,Станислав,Дементьева,ж,1991-07-16,Россия,Семейный,210000
1245,Клавдий,Родионов,ж,1966-02-22,Россия,Активный,510000
1246,Ратибор,Селезнева,м,1947-06-25,Беларусь,Активный,100000
1247,Гостомысл,Тарасова,ж,1980-12-23,Беларусь,Пляжный,80000
1248,Евпраксия,Потапов,м,1951-02-18,Россия,Экскурсионный,440000
1249,Пантелеймон,Соколов,ж,1960-11-06,Беларусь,Семейный,70000
1250,Севастьян,Сергеев,ж,1959-02-12,Россия,Экскурсионный,390000
1251,Панфил,Гаврилова,ж,1970-02-14,Россия,Пляжный,820000
1252,Нифонт,Корнилов,м,1990-08-12,Россия,Активный,740000
1253,Тит,Антонов,ж,1993-06-03,Беларусь,Пляжный,220000
1254,Мария,Силина,м,1950-07-28,Россия,Пляжный,870000
1255,Архип,Назарова,ж,1988-06-15,Россия,Экскурсионный,250000
1256,Остромир,Ершов,ж,1957-02-04,Беларусь,Семейный,290000
1257,Пимен,Никонова,м,1989-03-05,Россия,Активный,20000
1258,Тарас,Шаров,м,1959-03-25,Россия,Экскурсионный,960000
1259,Сергей,Филиппова,м,1991-08-08,Россия,Пляжный,340000
1260,Евгения,Самойлов,ж,1995-01-24,Беларусь,Пляжный,700000
1261,Всеслав,Некрасова,м,1979-07-10,Беларусь,Пляжный,400000
1262,Вышеслав,Коновалова,ж,2006-05-23,Беларусь,Семейный,270000
1263,Ермолай,Ширяев,м,1973-02-21,Беларусь,Семейный,70000
1264,Симон,Маслова,ж,1980-11-26,Беларусь,Экскурсионный,560000
1265,Владислав,Дьячкова,м,1975-03-27,Беларусь,Пляжный,430000
1266,Сергей,Щербаков,ж,1954-08-01,Беларусь,Экскурсионный,430000
1267,Мариан,Артемьева,м,1954-01-23,Беларусь,Экскурсионный,880000
1268,Владлен,Журавлев,ж,2003-03-11,Россия,Экскурсионный,520000
1269,Милий,Михайлова,м,1989-03-03,Россия,Семейный,980000
1270,Полина,Зыков,м,1991-03-09,Россия,Экскурсионный,570000
1271,Игорь,Лихачева,ж,1951-01-31,Беларусь,Пляжный,10000
1272,Леонид,Якушева,м,1997-03-30,Беларусь,Семейный,550000
1273,Остап,Некрасова,ж,1972-09-06,Беларусь,Экскурсионный,390000
1274,Гремислав,Кошелева,м,1952-03-15,Россия,Пляжный,730000
1275,Валентин,Шилов,м,1984-04-19,Россия,Семейный,980000
1276,Любомир,Князев,м,1982-01-24,Россия,Семейный,520000
1277,Надежда,Мухина,м,1967-02-21,Беларусь,Пляжный,40000
1278,Мария,Васильева,ж,1958-08-18,Россия,Активный,390000
1279,Ладислав,Сазонова,ж,1949-02-22,Россия,Семейный,420000
1280,Герман,Суворов,м,1981-01-14,Россия,Пляжный,310000
1281,Игорь,Третьякова,ж,1973-04-21,Россия,Активный,230000
1282,Евдокия,Федотов,ж,1993-04-23,Россия,Активный,490000
1283,Радислав,Орехов,ж,1991-08-05,Беларусь,Экскурсионный,140000
1284,Орест,Денисова,м,1964-03-20,Беларусь,Экскурсионный,100000
1285,Ярополк,Крылова,м,1951-06-12,Беларусь,Активный,770000
1286,Варвара,Рогов,ж,1983-01-25,Беларусь,Активный,750000
1287,Аким,Селезнев,м,2001-02-12,Беларусь,Пляжный,560000
1288,Савелий,Сазонов,м,1964-08-28,Россия,Экскурсионный,480000
1289,Серафим,Гусев,м,1973-10-30,Беларусь,Семейный,730000
1290,Данила,Одинцов,м,1989-11-15,Беларусь,Пляжный,740000
1291,Алла,Устинов,ж,1984-02-26,Россия,Семейный,470000
1292,Август,Волкова,ж,1945-05-29,Беларусь,Семейный,530000
1293,Ратмир,Владимиров,ж,1991-09-29,Россия,Активный,350000
1294,Полина,Молчанов,ж,1999-08-15,Беларусь,Пляжный,360000
1295,Феврония,Игнатова,ж,1947-01-28,Беларусь,Семейный,270000
1296,Федот,Гурьева,м,1996-10-08,Россия,Пляжный,520000
1297,Вероника,Куликов,ж,1995-05-17,Беларусь,Экскурсионный,980000
1298,Гостомысл,Рыбаков,ж,1985-03-14,Беларусь,Активный,380000
1299,Ярослав,Кудряшова,м,2000-03-01,Россия,Семейный,430000
1300,Евлампий,Беляев,ж,1990-06-13,Беларусь,Пляжный,770000
1301,Гордей,Жуков,ж,1978-04-03,Россия,Пляжный,700000
1302,Аскольд,Степанов,ж,1991-04-04,Беларусь,Пляжный,910000
1303,Натан,Дементьева,м,1955-10-05,Россия,Активный,810000
1304,Якуб,Турова,м,1973-03-26,Россия,Семейный,750000
1305,Олег,Суворов,м,2007-05-01,Беларусь,Экскурсионный,330000
1306,Конон,Русакова,ж,1986-11-20,Беларусь,Экскурсионный,210000
1307,Алексей,Лазарев,ж,1962-05-31,Беларусь,Семейный,320000
1308,Юрий,Попов,ж,1985-08-07,Беларусь,Экскурсионный,730000
1309,Сильвестр,Лапин,ж,1971-06-22,Беларусь,Семейный,770000
1310,Христофор,Большаков,м,2008-09-08,Россия,Пляжный,650000
1311,Харитон,Карпова,м,2010-11-02,Россия,Семейный,70000
1312,Мстислав,Гурьева,ж,1988-03-06,Беларусь,Пляжный,520000
1313,Творимир,Молчанов,м,1987-07-30,Беларусь,Экскурсионный,530000
1314,Ольга,Боброва,ж,1951-05-22,Россия,Активный,190000
1315,Ангелина,Колобов,м,1958-03-29,Беларусь,Семейный,990000
1316,Фотий,Сысоев,ж,1979-10-29,Беларусь,Активный,690000
1317,Лазарь,Мартынова,ж,2003-03-29,Беларусь,Экскурсионный,150000
1318,Фирс,Григорьев,ж,1956-09-28,Беларусь,Пляжный,970000
1319,Мефодий,Голубева,ж,1945-05-26,Беларусь,Активный,650000
1320,Константин,Красильникова,ж,1953-05-22,Россия,Экскурсионный,800000
1321,Ферапонт,Костина,м,2011-02-10,Беларусь,Активный,420000
1322,Дементий,Максимова,ж,1973-09-06,Беларусь,Экскурсионный,750000
1323,Автоном,Лапина,м,2001-06-21,Беларусь,Семейный,540000
1324,Василиса,Волков,ж,1950-04-11,Россия,Экскурсионный,360000
1325,Матвей,Орехов,м,1955-05-20,Россия,Пляжный,880000
1326,Феликс,Мамонтова,м,1978-03-13,Россия,Экскурсионный,870000
1327,Светозар,Шубин,ж,1992-12-23,Беларусь,Пляжный,660000
1328,Татьяна,Алексеев,м,2000-05-27,Беларусь,Активный,550000
1329,Эмилия,Суворов,ж,2002-04-15,Беларусь,Экскурсионный,810000
1330,Онуфрий,Дорофеева,ж,1945-08-04,Беларусь,Пляжный,220000
1331,Ювеналий,Шарапова,м,1995-10-25,Россия,Активный,900000
1332,Панкратий,Соболева,м,2008-06-30,Россия,Пляжный,300000
1333,Савватий,Гусева,ж,1995-12-18,Россия,Пляжный,130000
1334,Петр,Давыдов,м,1980-05-22,Беларусь,Пляжный,660000
1335,Ангелина,Михеев,ж,2008-11-06,Беларусь,Активный,340000
1336,Никандр,Мухин,м,1964-03-09,Россия,Пляжный,540000
1337,Осип,Комарова,ж,1953-05-17,Россия,Семейный,850000
1338,Нина,Белозеров,м,1979-04-16,Беларусь,Активный,270000
1339,Сила,Козлов,м,1974-01-04,Беларусь,Пляжный,110000
1340,Платон,Князева,м,1998-01-05,Россия,Экскурсионный,510000
1341,Сидор,Ларионова,ж,1963-09-27,Беларусь,Семейный,880000
1342,Лука,Кудрявцев,ж,2005-02-09,Россия,Активный,870000
1343,Всеволод,Соболева,м,1960-01-24,Беларусь,Семейный,820000
1344,Сократ,Копылов,ж,2011-02-13,Россия,Пляжный,520000
1345,Елисей,Петухов,ж,1960-07-08,Россия,Семейный,970000
1346,Дарья,Сергеева,ж,1998-03-10,Беларусь,Экскурсионный,890000
1347,Ферапонт,Логинов,м,1974-03-01,Россия,Семейный,630000
1348,Еремей,Волков,м,1984-07-30,Беларусь,Семейный,930000
1349,Евсей,Тетерина,ж,1953-12-03,Беларусь,Активный,360000
1350,Нонна,Зайцев,м,1978-05-11,Беларусь,Пляжный,780000
1351,Исай,Исакова,ж,1970-03-11,Россия,Активный,840000
1352,Сильвестр,Филиппова,ж,1963-03-01,Россия,Активный,430000
1353,Ираида,Фомина,м,1976-12-15,Россия,Пляжный,170000
1354,Август,Лаврентьева,ж,1981-08-23,Беларусь,Семейный,990000
1355,Панфил,Баранов,ж,2009-08-21,Беларусь,Активный,520000
1356,Лариса,Федотов,м,1981-05-24,Россия,Активный,620000
1357,Семен,Мясникова,м,1971-12-22,Россия,Семейный,340000
1358,Митофан,Дроздова,ж,1971-11-12,Беларусь,Семейный,690000
1359,Евдоким,Соболев,ж,1999-04-15,Россия,Активный,770000
1360,Любим,Быков,ж,1979-12-11,Беларусь,Пляжный,370000
1361,Варвара,Мухин,ж,2009-10-12,Беларусь,Активный,180000
1362,Юрий,Шубин,ж,1985-03-19,Россия,Пляжный,800000
1363,Федосий,Смирнов,м,1955-11-13,Беларусь,Экскурсионный,530000
1364,Валерьян,Павлова,ж,1960-05-03,Беларусь,Активный,350000
1365,Степан,Логинова,ж,1978-06-08,Россия,Семейный,20000
1366,Ювеналий,Гурьева,ж,1998-11-25,Россия,Экскурсионный,300000
1367,Остромир,Петров,ж,1955-05-14,Россия,Активный,970000
1368,Прохор,Григорьева,м,1958-07-05,Россия,Экскурсионный,390000
1369,Дмитрий,Дьячкова,м,2004-07-11,Беларусь,Пляжный,770000
1370,Агафья,Сидоров,ж,1999-11-29,Россия,Экскурсионный,720000
1371,Кузьма,Силина,м,1998-05-25,Беларусь,Экскурсионный,220000
1372,Игнатий,Тихонов,м,1955-09-24,Беларусь,Активный,930000
1373,Ангелина,Крюкова,ж,2002-01-17,Беларусь,Пляжный,870000
1374,Мокей,Дьячков,ж,1998-08-01,Беларусь,Активный,120000
1375,Всеволод,Артемьев,м,1972-03-27,Беларусь,Пляжный,10000
1376,Екатерина,Колобов,ж,1982-04-28,Россия,Пляжный,800000
1377,Ираида,Самойлов,ж,1978-01-08,Россия,Активный,780000
1378,Аполлинарий,Калинин,м,1973-08-15,Россия,Пляжный,880000
1379,Бажен,Кудрявцев,ж,1954-07-26,Беларусь,Экскурсионный,740000
1380,Афиноген,Яковлев,ж,1991-12-14,Беларусь,Активный,640000
1381,Мария,Евдокимов,ж,1973-12-11,Россия,Активный,890000
1382,Валерия,Моисеев,ж,1984-09-01,Беларусь,Активный,490000
1383,Фома,Кулаков,м,1980-10-25,Россия,Семейный,450000
1384,Михей,Исаков,м,1947-01-04,Россия,Активный,700000
1385,Зосима,Белоусов,м,1965-05-05,Россия,Семейный,410000
